age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,Without-pay]","[5th-6th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Mexico,United-States]",<=50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Federal-gov,State-gov]","[9th,Some-college]","[Divorced,Separated]","[Adm-clerical,Machine-op-inspct]","[Husband,Wife]","[Female,Male]","[Dominican-Republic,United-States]",>50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[26,32]","[Local-gov,Self-emp-not-inc]","[11th,Some-college]","[Divorced,Never-married]","[Other-service,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,40]","[Local-gov,State-gov]","[10th,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[India,United-States]",>50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,39]","[Local-gov,State-gov]","[11th,Some-college]","[Divorced,Widowed]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[Cuba,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Federal-gov,State-gov]","[10th,Bachelors]","[Divorced,Never-married]","[Adm-clerical,Tech-support]","[Husband,Wife]","[Female,Male]","[El-Salvador,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
"[33,40]","[Local-gov,Self-emp-not-inc]","[HS-grad,Some-college]","[Divorced,Separated]","[Adm-clerical,Transport-moving]","[Husband,Wife]","[Female,Male]","[United-States,United-States]",<=50K
